filepath,filename,artist,is_van_gogh
/kaggle/input/wikiart/Post_Impressionism/piet-mondrian_gable-farm-with-trees.jpg,piet-mondrian_gable-farm-with-trees.jpg,piet-mondrian,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_female-nude.jpg,pyotr-konchalovsky_female-nude.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/maurice-de-vlaminck_the-flodded-village.jpg,maurice-de-vlaminck_the-flodded-village.jpg,maurice-de-vlaminck,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_moulin-de-la-galette-on-montmartre.jpg,maurice-utrillo_moulin-de-la-galette-on-montmartre.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_tahitian-woman-with-flower-in-her-hair.jpg,paul-gauguin_tahitian-woman-with-flower-in-her-hair.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_powdery-sunshine-1900.jpg,maxime-maufra_powdery-sunshine-1900.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/georges-seurat_man-painting-his-boat-1883.jpg,georges-seurat_man-painting-his-boat-1883.jpg,georges-seurat,0
/kaggle/input/wikiart/Post_Impressionism/panayiotis-tetsis_red-roofs.jpg,panayiotis-tetsis_red-roofs.jpg,panayiotis-tetsis,0
/kaggle/input/wikiart/Post_Impressionism/ion-pacea_natur-static-cu-sticl-albastr.jpg,ion-pacea_natur-static-cu-sticl-albastr.jpg,ion-pacea,0
/kaggle/input/wikiart/Post_Impressionism/andre-derain_funeral-1899.jpg,andre-derain_funeral-1899.jpg,andre-derain,0
/kaggle/input/wikiart/Post_Impressionism/constantin-piliuta_at-the-bar.jpg,constantin-piliuta_at-the-bar.jpg,constantin-piliuta,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_the-church-at-auvers-1890.jpg,vincent-van-gogh_the-church-at-auvers-1890.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_harvesting-of-goemon-1891.jpg,maxime-maufra_harvesting-of-goemon-1891.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/tom-thomson_northern-river-1915.jpg,tom-thomson_northern-river-1915.jpg,tom-thomson,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_pine-trees-in-front-of-the-wall-of-the-asylum-1889.jpg,vincent-van-gogh_pine-trees-in-front-of-the-wall-of-the-asylum-1889.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_the-bridge-at-trinquetaille-1888.jpg,vincent-van-gogh_the-bridge-at-trinquetaille-1888.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/victor-borisov-musatov_lady-seated-with-a-tapestry-in-the-background-1903.jpg,victor-borisov-musatov_lady-seated-with-a-tapestry-in-the-background-1903.jpg,victor-borisov-musatov,0
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_fountain-on-place-de-la-concorde-1.jpg,edouard-cortes_fountain-on-place-de-la-concorde-1.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/georges-lemmen_julie-lemmen-sleeping-in-an-armchair.jpg,georges-lemmen_julie-lemmen-sleeping-in-an-armchair.jpg,georges-lemmen,0
/kaggle/input/wikiart/Post_Impressionism/moise-kisling_young-blond-boy-1937.jpg,moise-kisling_young-blond-boy-1937.jpg,moise-kisling,0
/kaggle/input/wikiart/Post_Impressionism/pierre-bonnard_woman-with-dog-also-known-as-marthe-bonnard-and-her-dog-1906.jpg,pierre-bonnard_woman-with-dog-also-known-as-marthe-bonnard-and-her-dog-1906.jpg,pierre-bonnard,0
/kaggle/input/wikiart/Post_Impressionism/luigi-russolo_perfume-1910.jpg,luigi-russolo_perfume-1910.jpg,luigi-russolo,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_landscape-in-saint-bernard.jpg,maurice-utrillo_landscape-in-saint-bernard.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/mario-zanini_paisagem-da-represa-de-sto-amaro-1940.jpg,mario-zanini_paisagem-da-represa-de-sto-amaro-1940.jpg,mario-zanini,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_still-life-with-soup-tureen-1884.jpg,paul-cezanne_still-life-with-soup-tureen-1884.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_violinist-seen-from-the-front-1887.jpg,vincent-van-gogh_violinist-seen-from-the-front-1887.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_clown-1886.jpg,henri-de-toulouse-lautrec_clown-1886.jpg,henri-de-toulouse-lautrec,0
/kaggle/input/wikiart/Post_Impressionism/meijer-de-haan_breton-women-scutching-flax-labour-1889.jpg,meijer-de-haan_breton-women-scutching-flax-labour-1889.jpg,meijer-de-haan,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_crouching-tahitian-woman-1902.jpg,paul-gauguin_crouching-tahitian-woman-1902.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_misha-go-out-for-a-beer-1926.jpg,pyotr-konchalovsky_misha-go-out-for-a-beer-1926.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_portrait-of-his-daughter-margaret.jpg,henri-matisse_portrait-of-his-daughter-margaret.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/eduardo-viana_pousada-de-ciganos-1923.jpg,eduardo-viana_pousada-de-ciganos-1923.jpg,eduardo-viana,0
/kaggle/input/wikiart/Post_Impressionism/felix-vallotton_felix-feneon-at-the-revue-blanche-1896.jpg,felix-vallotton_felix-feneon-at-the-revue-blanche-1896.jpg,felix-vallotton,0
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_woman-with-violin-1923.jpg,henri-matisse_woman-with-violin-1923.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/jan-sluyters_girl-at-a-red-sofa.jpg,jan-sluyters_girl-at-a-red-sofa.jpg,jan-sluyters,0
/kaggle/input/wikiart/Post_Impressionism/pierre-bonnard_misia-with-a-pink-corsage-1908.jpg,pierre-bonnard_misia-with-a-pink-corsage-1908.jpg,pierre-bonnard,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_female-portrait-1923.jpg,pyotr-konchalovsky_female-portrait-1923.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/suzanne-valadon_miss-lily-walton-1922.jpg,suzanne-valadon_miss-lily-walton-1922.jpg,suzanne-valadon,0
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_not-identified-6.jpg,henri-matisse_not-identified-6.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/maurice-utrillo_seine.jpg,maurice-utrillo_seine.jpg,maurice-utrillo,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_head-of-a-woman-1886-1.jpg,vincent-van-gogh_head-of-a-woman-1886-1.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/amrita-sher-gil_three-girls-1935.jpg,amrita-sher-gil_three-girls-1935.jpg,amrita-sher-gil,0
/kaggle/input/wikiart/Post_Impressionism/moise-kisling_waiting-1917.jpg,moise-kisling_waiting-1917.jpg,moise-kisling,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_young-slave-1887.jpg,vincent-van-gogh_young-slave-1887.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/paul-serusier_louise-the-breton-servant-1890.jpg,paul-serusier_louise-the-breton-servant-1890.jpg,paul-serusier,0
/kaggle/input/wikiart/Post_Impressionism/ion-pacea_falez-la-vama-veche.jpg,ion-pacea_falez-la-vama-veche.jpg,ion-pacea,0
/kaggle/input/wikiart/Post_Impressionism/istvan-nagy_lakeside-trees.jpg,istvan-nagy_lakeside-trees.jpg,istvan-nagy,0
/kaggle/input/wikiart/Post_Impressionism/constantine-maleas_church-with-trees-1920.jpg,constantine-maleas_church-with-trees-1920.jpg,constantine-maleas,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_gardener-1908.jpg,pyotr-konchalovsky_gardener-1908.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/tivadar-kosztka-csontvary_town-at-the-seashore-1902.jpg,tivadar-kosztka-csontvary_town-at-the-seashore-1902.jpg,tivadar-kosztka-csontvary,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_at-the-coast-of-normandy-1909.jpg,gustave-loiseau_at-the-coast-of-normandy-1909.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_low-tide.jpg,maurice-prendergast_low-tide.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/theo-van-rysselberghe_mademoiselle-nele-van-de-velde-1903.jpg,theo-van-rysselberghe_mademoiselle-nele-van-de-velde-1903.jpg,theo-van-rysselberghe,0
/kaggle/input/wikiart/Post_Impressionism/georges-seurat_woman-standing-1881.jpg,georges-seurat_woman-standing-1881.jpg,georges-seurat,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_view-of-venice-also-known-as-giudecca-from-the-zattere.jpg,maurice-prendergast_view-of-venice-also-known-as-giudecca-from-the-zattere.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_marguerite-gachet-at-the-piano-1890.jpg,vincent-van-gogh_marguerite-gachet-at-the-piano-1890.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/henri-martin_self-portrait-1.jpg,henri-martin_self-portrait-1.jpg,henri-martin,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_wild-roses-1890.jpg,vincent-van-gogh_wild-roses-1890.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_haystacks-in-brittany-1890.jpg,paul-gauguin_haystacks-in-brittany-1890.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/maurice-de-vlaminck_a-road.jpg,maurice-de-vlaminck_a-road.jpg,maurice-de-vlaminck,0
/kaggle/input/wikiart/Post_Impressionism/alfred-sisley_cows-by-the-seine-at-saint-mammes.jpg,alfred-sisley_cows-by-the-seine-at-saint-mammes.jpg,alfred-sisley,0
/kaggle/input/wikiart/Post_Impressionism/natalia-goncharova_portrait-of-a-woman-tatiana-ryabushinskaya.jpg,natalia-goncharova_portrait-of-a-woman-tatiana-ryabushinskaya.jpg,natalia-goncharova,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_vase-with-white-and-red-carnations-1887.jpg,vincent-van-gogh_vase-with-white-and-red-carnations-1887.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/edouard-vuillard_the-vestibule-at-saint-jacut-de-la-mer.jpg,edouard-vuillard_the-vestibule-at-saint-jacut-de-la-mer.jpg,edouard-vuillard,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_route.jpg,vincent-van-gogh_route.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_still-life-with-grapes-pears-and-lemons-1887.jpg,vincent-van-gogh_still-life-with-grapes-pears-and-lemons-1887.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_river-aven-below-moun-saint-marguerite-1888.jpg,paul-gauguin_river-aven-below-moun-saint-marguerite-1888.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_still-life-beer-and-roach-1946.jpg,pyotr-konchalovsky_still-life-beer-and-roach-1946.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_flowers-in-an-olive-jar.jpg,paul-cezanne_flowers-in-an-olive-jar.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/karl-schrag_view-from-the-studio-green-table-with-palette-1985.jpg,karl-schrag_view-from-the-studio-green-table-with-palette-1985.jpg,karl-schrag,0
/kaggle/input/wikiart/Post_Impressionism/gwen-john_the-precious-book.jpg,gwen-john_the-precious-book.jpg,gwen-john,0
/kaggle/input/wikiart/Post_Impressionism/pablo-picasso_the-death-of-casagemas-1901.jpg,pablo-picasso_the-death-of-casagemas-1901.jpg,pablo-picasso,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_hills-near-village.jpg,david-burliuk_hills-near-village.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_spring-in-franklin-park-1895.jpg,maurice-prendergast_spring-in-franklin-park-1895.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_the-alpilles-with-olive-trees-in-the-foreground-1889.jpg,vincent-van-gogh_the-alpilles-with-olive-trees-in-the-foreground-1889.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/irma-stern_portrait-of-a-young-malay-girl-1939.jpg,irma-stern_portrait-of-a-young-malay-girl-1939.jpg,irma-stern,0
/kaggle/input/wikiart/Post_Impressionism/arthur-segal_still-life-with-fruits-1911.jpg,arthur-segal_still-life-with-fruits-1911.jpg,arthur-segal,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_gardanne-1886.jpg,paul-cezanne_gardanne-1886.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/wassily-kandinsky_park-of-st-cloud-with-horseman-1906.jpg,wassily-kandinsky_park-of-st-cloud-with-horseman-1906.jpg,wassily-kandinsky,0
/kaggle/input/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_the-salon-in-the-rue-des-moulins-1894.jpg,henri-de-toulouse-lautrec_the-salon-in-the-rue-des-moulins-1894.jpg,henri-de-toulouse-lautrec,0
/kaggle/input/wikiart/Post_Impressionism/raoul-dufy_frouzette-and-her-father-1906.jpg,raoul-dufy_frouzette-and-her-father-1906.jpg,raoul-dufy,0
/kaggle/input/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_little-lodge.jpg,henri-de-toulouse-lautrec_little-lodge.jpg,henri-de-toulouse-lautrec,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_l-avant-port-de-fecamp-1912.jpg,gustave-loiseau_l-avant-port-de-fecamp-1912.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/bertalan-por_child-in-red-coat-1930.jpg,bertalan-por_child-in-red-coat-1930.jpg,bertalan-por,0
/kaggle/input/wikiart/Post_Impressionism/georges-vantongerloo_moored-fishing-boats-in-volendam-1915.jpg,georges-vantongerloo_moored-fishing-boats-in-volendam-1915.jpg,georges-vantongerloo,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_marusia-s-portrait.jpg,david-burliuk_marusia-s-portrait.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_the-river-in-autumn-1912.jpg,gustave-loiseau_the-river-in-autumn-1912.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/richard-gerstl_carl-zentzytzki-1905.jpg,richard-gerstl_carl-zentzytzki-1905.jpg,richard-gerstl,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_view-of-the-water-rural-landscape-with-a-lake-1947.jpg,david-burliuk_view-of-the-water-rural-landscape-with-a-lake-1947.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/mario-zanini_paisagem-com-ponte-1962.jpg,mario-zanini_paisagem-com-ponte-1962.jpg,mario-zanini,0
/kaggle/input/wikiart/Post_Impressionism/emily-carr_arbutus-tree-1922.jpg,emily-carr_arbutus-tree-1922.jpg,emily-carr,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_house-at-beynac.jpg,gustave-loiseau_house-at-beynac.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_the-woman-at-the-creek-1932-1.jpg,pyotr-konchalovsky_the-woman-at-the-creek-1932-1.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/kazuo-nakamura_autumn-1955.jpg,kazuo-nakamura_autumn-1955.jpg,kazuo-nakamura,0
/kaggle/input/wikiart/Post_Impressionism/maurice-denis_noele-s-first-steps.jpg,maurice-denis_noele-s-first-steps.jpg,maurice-denis,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_park-view.jpg,vincent-van-gogh_park-view.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_luxembourg-gardens.jpg,maurice-prendergast_luxembourg-gardens.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/henri-catargi_moroccan-port-1933.jpg,henri-catargi_moroccan-port-1933.jpg,henri-catargi,0
/kaggle/input/wikiart/Post_Impressionism/maurice-de-vlaminck_sailboats-at-chatou-1.jpg,maurice-de-vlaminck_sailboats-at-chatou-1.jpg,maurice-de-vlaminck,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_swineherd-brittany-1888.jpg,paul-gauguin_swineherd-brittany-1888.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_by-reading.jpg,david-burliuk_by-reading.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_chestnut-trees-in-blossom-1890(1).jpg,vincent-van-gogh_chestnut-trees-in-blossom-1890(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/karl-schrag_sunrise.jpg,karl-schrag_sunrise.jpg,karl-schrag,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_near-the-mill-1897.jpg,maxime-maufra_near-the-mill-1897.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/martiros-saryan_eastern-landscape-1924.jpg,martiros-saryan_eastern-landscape-1924.jpg,martiros-saryan,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_scene-from-tahitian-life-1896.jpg,paul-gauguin_scene-from-tahitian-life-1896.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_the-return-of-the-fishing-boats.jpg,maxime-maufra_the-return-of-the-fishing-boats.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_madeleine-and-rue-royale-paris.jpg,edouard-cortes_madeleine-and-rue-royale-paris.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_the-barges-lighthouse-1904.jpg,maxime-maufra_the-barges-lighthouse-1904.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_model-with-red-hair-in-the-mirror-1923.jpg,pyotr-konchalovsky_model-with-red-hair-in-the-mirror-1923.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_trees-in-a-field-on-a-sunny-day-1887.jpg,vincent-van-gogh_trees-in-a-field-on-a-sunny-day-1887.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_april-snow-salem.jpg,maurice-prendergast_april-snow-salem.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_rural-landscape.jpg,david-burliuk_rural-landscape.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_the-auray-river-1909.jpg,maxime-maufra_the-auray-river-1909.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_the-park-at-sunset.jpg,maurice-prendergast_the-park-at-sunset.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_red-vineyards-at-arles-1888.jpg,vincent-van-gogh_red-vineyards-at-arles-1888.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/francisc-sirato_fata-in-albastru.jpg,francisc-sirato_fata-in-albastru.jpg,francisc-sirato,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_the-road-to-dieppe.jpg,gustave-loiseau_the-road-to-dieppe.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/gwen-john_rue-terre-neuve-meudon.jpg,gwen-john_rue-terre-neuve-meudon.jpg,gwen-john,0
/kaggle/input/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_the-last-crunbs-1891.jpg,henri-de-toulouse-lautrec_the-last-crunbs-1891.jpg,henri-de-toulouse-lautrec,0
/kaggle/input/wikiart/Post_Impressionism/walter-sickert_the-arcades-of-fish-shop-dieppe.jpg,walter-sickert_the-arcades-of-fish-shop-dieppe.jpg,walter-sickert,0
/kaggle/input/wikiart/Post_Impressionism/maurice-denis_the-sacred-spring-at-guidel.jpg,maurice-denis_the-sacred-spring-at-guidel.jpg,maurice-denis,0
/kaggle/input/wikiart/Post_Impressionism/franz-marc_two-cats-1909.jpg,franz-marc_two-cats-1909.jpg,franz-marc,0
/kaggle/input/wikiart/Post_Impressionism/david-burliuk_still-life-with-flowers-and-watering-can.jpg,david-burliuk_still-life-with-flowers-and-watering-can.jpg,david-burliuk,0
/kaggle/input/wikiart/Post_Impressionism/henri-catargi_landscape-from-arges-valley-1967.jpg,henri-catargi_landscape-from-arges-valley-1967.jpg,henri-catargi,0
/kaggle/input/wikiart/Post_Impressionism/georges-seurat_two-horse-hitch-1883.jpg,georges-seurat_two-horse-hitch-1883.jpg,georges-seurat,0
/kaggle/input/wikiart/Post_Impressionism/henri-matisse_the-black-table-1919.jpg,henri-matisse_the-black-table-1919.jpg,henri-matisse,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_bathers-1905.jpg,paul-cezanne_bathers-1905.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_north-shore-3-massachusetts.jpg,maurice-prendergast_north-shore-3-massachusetts.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_haystacks-in-provence-1888.jpg,vincent-van-gogh_haystacks-in-provence-1888.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/andre-derain_ball-of-soldiers-in-suresnes-1903.jpg,andre-derain_ball-of-soldiers-in-suresnes-1903.jpg,andre-derain,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_women-at-seashore.jpg,maurice-prendergast_women-at-seashore.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/maurice-prendergast_venice-the-little-bridge.jpg,maurice-prendergast_venice-the-little-bridge.jpg,maurice-prendergast,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_the-fields-1890.jpg,vincent-van-gogh_the-fields-1890.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/moise-kisling_sitting-nude-1923.jpg,moise-kisling_sitting-nude-1923.jpg,moise-kisling,0
/kaggle/input/wikiart/Post_Impressionism/mily-possoz_untitled.jpg,mily-possoz_untitled.jpg,mily-possoz,0
/kaggle/input/wikiart/Post_Impressionism/edouard-cortes_place-de-la-republique-4.jpg,edouard-cortes_place-de-la-republique-4.jpg,edouard-cortes,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_red-house-near-port-marly.jpg,gustave-loiseau_red-house-near-port-marly.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/raoul-dufy_harfleur-1903.jpg,raoul-dufy_harfleur-1903.jpg,raoul-dufy,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_the-morning-1892.jpg,paul-gauguin_the-morning-1892.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_cliffs-at-saint-jouin-1907.jpg,gustave-loiseau_cliffs-at-saint-jouin-1907.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_the-moment-of-truth-i-1892.jpg,paul-gauguin_the-moment-of-truth-i-1892.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/paul-gauguin_tahitian-pastorale-1898.jpg,paul-gauguin_tahitian-pastorale-1898.jpg,paul-gauguin,0
/kaggle/input/wikiart/Post_Impressionism/pyotr-konchalovsky_still-life-oranges-and-radishes-kislovodsk-1934.jpg,pyotr-konchalovsky_still-life-oranges-and-radishes-kislovodsk-1934.jpg,pyotr-konchalovsky,0
/kaggle/input/wikiart/Post_Impressionism/maxime-maufra_fishing-for-sprats-in-winter-at-douarnenez-1905.jpg,maxime-maufra_fishing-for-sprats-in-winter-at-douarnenez-1905.jpg,maxime-maufra,0
/kaggle/input/wikiart/Post_Impressionism/albert-marquet_july-14th-at-havre-1906.jpg,albert-marquet_july-14th-at-havre-1906.jpg,albert-marquet,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_orchard-in-blossom-1888-2.jpg,vincent-van-gogh_orchard-in-blossom-1888-2.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/asgrimur-jonsson_night-in-reykjav-k-1916.jpg,asgrimur-jonsson_night-in-reykjav-k-1916.jpg,asgrimur-jonsson,0
/kaggle/input/wikiart/Post_Impressionism/asgrimur-jonsson_autumn-sunlight-skjuhl-1920.jpg,asgrimur-jonsson_autumn-sunlight-skjuhl-1920.jpg,asgrimur-jonsson,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_public-garden-with-a-corner-of-the-yellow-house-1888.jpg,vincent-van-gogh_public-garden-with-a-corner-of-the-yellow-house-1888.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/constantine-maleas_santorini-1928.jpg,constantine-maleas_santorini-1928.jpg,constantine-maleas,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_the-alley-at-chantilly-1888-2.jpg,paul-cezanne_the-alley-at-chantilly-1888-2.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/mary-fedden_lilies-and-lemons-2007.jpg,mary-fedden_lilies-and-lemons-2007.jpg,mary-fedden,0
/kaggle/input/wikiart/Post_Impressionism/ilya-mashkov_view-of-lausanne.jpg,ilya-mashkov_view-of-lausanne.jpg,ilya-mashkov,0
/kaggle/input/wikiart/Post_Impressionism/salvador-dali_still-life-2.jpg,salvador-dali_still-life-2.jpg,salvador-dali,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_man-in-a-room-1890.jpg,paul-cezanne_man-in-a-room-1890.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/constantin-piliuta_st-andrew-s-night.jpg,constantin-piliuta_st-andrew-s-night.jpg,constantin-piliuta,0
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_fritillaries-in-a-copper-vase-1887(1).jpg,vincent-van-gogh_fritillaries-in-a-copper-vase-1887(1).jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/vincent-van-gogh_thatched-houses-against-a-hill-1890.jpg,vincent-van-gogh_thatched-houses-against-a-hill-1890.jpg,vincent-van-gogh,1
/kaggle/input/wikiart/Post_Impressionism/kuzma-petrov-vodkin_theatre-drama.jpg,kuzma-petrov-vodkin_theatre-drama.jpg,kuzma-petrov-vodkin,0
/kaggle/input/wikiart/Post_Impressionism/suzanne-valadon_portrait-of-monsieur-mori-1922.jpg,suzanne-valadon_portrait-of-monsieur-mori-1922.jpg,suzanne-valadon,0
/kaggle/input/wikiart/Post_Impressionism/gustave-loiseau_port-at-dieppe.jpg,gustave-loiseau_port-at-dieppe.jpg,gustave-loiseau,0
/kaggle/input/wikiart/Post_Impressionism/paul-cezanne_leaves-in-a-green-pot.jpg,paul-cezanne_leaves-in-a-green-pot.jpg,paul-cezanne,0
/kaggle/input/wikiart/Post_Impressionism/anita-malfatti_rochedos-monhegan-island-1915.jpg,anita-malfatti_rochedos-monhegan-island-1915.jpg,anita-malfatti,0
